SMILES
O=C(Nc1ncccc1)C1=C(NC(=C(C(OCC)=O)[C@@H]1c1ccccc1Cl)c1ccc(-n2c(C)nc3c2ccnc3)cc1)C
O=C(C=Cc1ccccc1)c1c(cc(O)cc1OC)O
OC1C(O)C(OC(Oc2cc(c3c(c2)OC(c2ccc(O)cc2)CC3=O)O)C1OC1OC(C)C(O)C(O)C1O)CO
O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1n1nc(nc1)C(N)=O)O
O[C@H]1[C@H](O)[C@H]2[C@H](CCN2C[C@@H]1OC(=O)CCC)O
c1(ccc(cc1)-c1c(c(c2c(O)cc(O)cc2o1)=O)O)O
n1c(Nc2ccc(C(CNC(C)C)O)cc2)cccc1
CC(Cc1ccc(C(C(=O)O)C)cc1)C
c1c(O)cc2c(c1O)c(=O)c(c(-c1cc(c(cc1)O)O)o2)O
Nc1ccn(c(n1)=O)[C@@H]1O[C@](N=[N+]=[N-])(COC(=O)C(C)C)[C@H]([C@H]1OC(=O)C(C)C)OC(C(C)C)=O
c1c(CC(C)C)ccc(c1)C(C(O)=O)C
c1(c(c2c(=O)cc(-c3ccccc3)oc2cc1O)O)O
C(CCC[C@H]([C@H]1CC[C@H]2/C(=C/C=C3\C(CC[C@@H](C3)O)=C)CCC[C@@]21C)C)(C)C
O=C(N[C@@H]1[C@H](C=C(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O)N=C(N)N)C
c1cc(O)ccc1-c1c(c2c(oc1)cc(O)cc2)=O
C1C(CS[C@H](CCc2c(cccc2)C(O)(C)C)c2cccc(c2)/C=C/c2ccc3ccc(cc3n2)Cl)(C1)CC(O)=O
C12=C(C(C(N(C)C2=O)=O)CSc2n(CC(O)=O)nnn2)NC(C(C1C)N)=O
C(\C(Nc1ccc(cc1)O)=O)=C(/C=C/C=C(C)/C=C/C1C(C)(CCCC=1C)C)C
C1(CC(O)=O)(CS[C@H](CCc2c(cccc2)C(C)(C)O)c2cccc(/C=C/c3nc4cc(ccc4cc3)Cl)c2)CC1
[Na+].c1c(cccc1)C(c1ccccc1C(C(=O)[O-])C)C
c1(cc2occ(c(=O)c2cc1)-c1ccc(cc1)O)O
c12cc(ccc1c(=O)c(co2)-c1ccc(cc1)O)O
c1(cc(oc2c1c(c(c(c2)O)O)O)-c1ccccc1)=O
n1nnn(CC(O)=O)c1SCC1C(=O)N(C(=O)C2C(C)C(N)C(NC1=2)=O)C
O=C(c1c(O)cc(O)cc1OC)C=Cc1ccccc1
c1ccc(C2CC(=O)c3c(O2)cc(cc3O)OC)cc1
C1(=C2c3ccccc3CC(c3sccc32)=O)CCN(CC1)C
CC(c1c(cccc1)C(C)c1ccccc1)C([O-])=O.[Na+]
[Na+].c1ccc(C(C(=O)[O-])C)c(C(C)c2ccccc2)c1
c1(ccc(CC(C)C)cc1)C(C(=O)O)C
O(C(=O)C)c1ccccc1C(=O)O
[C@H]1(OC(=C[C@@H]([C@H]1NC(=O)C)N=C(N)N)C(=O)O)[C@@H]([C@H](O)CO)O
c1(oc2cc(cc(O)c2c(c1O)=O)O)-c1cc(c(O)c(O)c1)O
C(=C/C(=C/C=C/C(=C/C(Nc1ccc(cc1)O)=O)C)C)\C1C(CCCC=1C)(C)C
c12c(cncc1N1CCN(CC1)C)cc(cc2)Cl
Clc1ccc2c(cncc2N2CCN(CC2)C)c1
c1(cc(cc(O)c1C(C=Cc1ccccc1)=O)O)OC
[C@@H]1(OC(=O)CCC)[C@@H](O)[C@@H]([C@H]2[C@@H](O)CCN2C1)O
c1(C(=O)N)ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
c1c(ccc(c1)Nc1ccccn1)C(CNC(C)C)O
c12c(c(O)cc(c2)O)c(c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(c(O)c2)O)o1)=O
C1(=O)c2c(C(c3c(cccc3)C1)=C1CCN(CC1)C)ccs2
[C@H]1(O)CCN2C[C@@H]([C@H]([C@@H]([C@@H]12)O)O)OC(=O)CCC
c1cc(ccc1O)-c1coc2cc(O)ccc2c1=O
C1(C(N2C(=C(N3CC(C2C(C)C3=O)=O)c2ccccc2)O)C(O)C(C(O)C1C)O)C
c1(ccccc1OC(=O)C)C(O)=O
c1cc(c(C(O)=O)cc1)OC(C)=O
c1(c(c(cc2c1c(cc(o2)-c1ccccc1)=O)O)O)O
N(C(=O)C)c1ccc(O)cc1
C(/C=C1/C[C@H](CCC1=C)O)=C1/CCC[C@]2(C)[C@@H]([C@@H](CCCC(C)C)C)CC[C@H]21
Cc1cccc(C(N(CC)CC)=O)c1
C1(O)C(C(C)C(N2C3C(C(N(C(=C2O)c2ccccc2)CC3=O)=O)C)C(O)C1O)C
c1ccc(cc1C(N(CC)CC)=O)C
C(O)(C(c1ccc(CC(C)C)cc1)C)=O
c1cc(ccc1C1=C([C@H](c2ccccc2Cl)C(C(Nc2ccccn2)=O)=C(N1)C)C(OCC)=O)-n1c(nc2cnccc12)C
c1(ccc(-c2c(O)c(=O)c3c(o2)cc(O)cc3O)cc1)O
N([C@H]1C=C(C(O)=O)O[C@@H]([C@H](O)[C@@H](CO)O)[C@@H]1NC(C)=O)=C(N)N
OC1C(O)C(C(C(C1C)C)N1C(=C(c2ccccc2)N2C(C(C1C(=O)C2)C)=O)O)O
O(C[C@]1(O[C@H]([C@H](OC(C(C)C)=O)[C@@H]1OC(C(C)C)=O)n1c(nc(N)cc1)=O)N=[N+]=[N-])C(=O)C(C)C
c12cc(Cl)ccc1c(N1CCN(C)CC1)cnc2
S(Cc1c(F)cccc1)c1[nH]c(c2c(n1)=CNC(OC)=C(C=2)OC)=O
C12C(CN(C(=O)C2C)C(c2ccccc2)=C(O)N1C1C(C(O)C(O)C(C1C)C)O)=O
c1(O)c2c(oc(-c3ccccc3)cc2=O)cc(O)c1O
O1[C@@H]([C@@H](O)[C@H](O[C@@H]2C[C@H](O[C@H]([C@@H](CC)[C@@H]2O)C)c2c(O)c(c(O)c(O)c2)O)C[C@H]1O)N(C)C
C(C(C)C)c1ccc(C(C(O)=O)C)cc1
c12c(c(=O)c(c(-c3cc(O)c(O)cc3)o1)O)c(cc(c2)O)O
C(=C/c1cc([C@@H](CCc2c(C(C)(C)O)cccc2)SCC2(CC2)CC(O)=O)ccc1)\c1nc2cc(Cl)ccc2cc1
O1c2c(c(O)cc(c2)OC2C(OC3C(O)C(C(O)C(C)O3)O)C(O)C(O)C(O2)CO)C(=O)CC1c1ccc(O)cc1
OC(=O)c1ccccc1OC(C)=O
c12c(c(cc(O)c1)O)c(c(c(o2)-c1cc(c(O)cc1)O)O)=O
N=C(N(C)C)NC(N)=N
C(CC(Nc1ccnc2c1ccc(c2)Cl)C)CN(CC)CC
[C@H]1(NC(=O)C)[C@@H](OC(C(=O)O)=C[C@@H]1N=C(N)N)[C@@H]([C@@H](CO)O)O
c1c(C(=O)N(CC)CC)cc(cc1)C
c1c2CC(=O)c3c(ccs3)C(c2ccc1)=C1CCN(CC1)C
c1(C=CC(=O)c2c(cc(cc2O)O)OC)ccccc1
c1cc(Cl)cc2nc(ccc12)/C=C/c1cccc(c1)[C@@H](CCc1c(cccc1)C(O)(C)C)SCC1(CC(O)=O)CC1
OC1C(CO)OC(C(C1O)OC1OC(C(C(C1O)O)O)C)Oc1cc2OC(c3ccc(O)cc3)CC(c2c(O)c1)=O
c1/c(=N/O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)COC(C(C)C)=O
N1C2C(CSc3nnnn3CC(O)=O)C(=O)N(C(C=2C(C)C(N)C1=O)=O)C
n1c2c(ccc(Cl)c2)ccc1/C=C/c1cccc(c1)[C@@H](CCc1c(C(C)(C)O)cccc1)SCC1(CC(=O)O)CC1
[Na+].c1(C(C)c2c(C(C)C([O-])=O)cccc2)ccccc1
c1c(c(c(cc1O)O)C(C=Cc1ccccc1)=O)OC
c1c(C(CCN(C)C)c2ccc(Cl)cn2)cccc1
C(=CC(=O)c1c(cc(O)cc1OC)O)c1ccccc1
C(=N)(N(C)C)NC(N)=N
N(C)(C(NC(N)=N)=N)C
c1(ccccc1)C(CCN(C)C)c1ncc(Cl)cc1
c1(Cl)cnc(C(c2ccccc2)CCN(C)C)cc1
c1c(C(c2ccccc2)CCN(C)C)ncc(c1)Cl
n1cn([C@@H]2O[C@H](CO)[C@H]([C@H]2O)O)nc1C(N)=O
c1(ccc(cc1)C(CNC(C)C)O)Nc1ncccc1
C1c2ccccc2C(c2ccsc2C1=O)=C1CCN(CC1)C
C(N(CC)CC)CCC(Nc1c2ccc(Cl)cc2ncc1)C
c1(-c2ccc(O)c(c2)O)c(c(c2c(o1)cc(cc2O)O)=O)OC1OC(C(O)C(C1O)O)CO
c1(O)ccc(NC(=O)C)cc1
C(N(CC)C(c1cccc(C)c1)=O)C
O=c1c2c(c(-c3c4c(c(=O)cc(o4)-c4ccc(cc4)O)c(O)cc3O)c(O)cc2oc(c1)-c1ccc(O)cc1)O
Oc1c(c2c(cc(cc2oc1-c1ccc(cc1)O)O)O)=O
[C@H]1([C@H](C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO)N=C(N)N)NC(C)=O
c1c(O)cc(O)c2c1oc(-c1cc(O)c(c(O)c1)O)c(O)c2=O
c12oc(-c3ccccc3)cc(=O)c1c(c(O)c(O)c2)O
O=C(C(C)c1c(C(c2ccccc2)C)cccc1)[O-].[Na+]
Oc1c(ccc(c1)-c1oc2cc(cc(O)c2c(=O)c1O)O)O
OC(=O)CC1(CC1)CS[C@@H](c1cc(/C=C/c2nc3cc(ccc3cc2)Cl)ccc1)CCc1c(cccc1)C(C)(O)C
c1c(-n2c(C)nc3cnccc32)ccc(c1)C1NC(=C(C(=O)Nc2ncccc2)[C@@H](c2c(cccc2)Cl)C=1C(OCC)=O)C
C(SC(=Nc1n(C)cnc1)N(C)C)CNC
c1(ccc(cc1)O)C1Oc2c(C(=O)C1)c(cc(c2)OC1C(OC2C(O)C(C(O)C(C)O2)O)C(O)C(O)C(CO)O1)O
C(C)(CCCN(CC)CC)Nc1ccnc2cc(Cl)ccc21
c1ncc(n1C)N=C(SCCNC)N(C)C
c1(cc(cc2c1c(=O)c(c(o2)-c1ccc(cc1)O)O)O)O
O/N=c1/ccn([C@H]2[C@@H]([C@@H]([C@@H](COC(C(C)C)=O)O2)O)O)c([nH]1)=O
O1C(C(C(C(C1C)O)O)O)OC1C(C(O)C(CO)OC1Oc1cc(c2C(CC(c3ccc(cc3)O)Oc2c1)=O)O)O
c1(c(c(c2c(=O)cc(-c3ccccc3)oc2c1)O)O)O
C(N(CC)CC)CCC(C)Nc1c2c(ncc1)cc(cc2)Cl
c1ncn(C)c1N=C(N(C)C)SCCNC
C1N(CCN(c2c3c(cnc2)cc(Cl)cc3)C1)C
c1c(c(c(OC)cc1O)C(C=Cc1ccccc1)=O)O
c1ncc2c(c1N1CCN(CC1)C)ccc(Cl)c2
Oc1ccc(cc1)-c1cc(c2c(cc(c(-c3c(O)c4c(cc(oc4cc3O)-c3ccc(O)cc3)=O)c2o1)O)O)=O
C(Oc1ccccc1C(O)=O)(=O)C
c1(ccc(cc1)-c1c(O)c(=O)c2c(cc(O)cc2O)o1)O
O=C1NC2C(CSc3nnnn3CC(O)=O)C(=O)N(C)C(=O)C=2C(C)C1N
C[C@@]12CCC/C(=C\C=C3/C(=C)CC[C@@H](C3)O)[C@@H]2CC[C@@H]1[C@@H](CCCC(C)C)C
Oc1c2c(cc(oc2cc(O)c1-c1c2c(c(cc(-c3ccc(cc3)O)o2)=O)c(cc1O)O)-c1ccc(O)cc1)=O
C(Sc1[nH]c(=O)c2=CC(OC)=C(NC=c2n1)OC)c1c(cccc1)F
C1(OC(C(OC2OC(C(O)C(C2O)O)C)C(C1O)O)Oc1cc2c(c(c1)O)C(=O)CC(c1ccc(O)cc1)O2)CO
C(NC(=N)N)(N(C)C)=N
O/N=c1/ccn(c([nH]1)=O)[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)COC(=O)C(C)C
O=C(C)Nc1ccc(cc1)O
c1(cc(O)cc2c1c(c(c(-c1ccc(c(c1)O)O)o2)O)=O)O
O[C@H]1CCN2[C@H]1[C@@H](O)[C@H](O)[C@H](C2)OC(CCC)=O
N1C(C(C(C2C(N(C)C(C(CSc3n(nnn3)CC(O)=O)C1=2)=O)=O)C)N)=O
c1(O)cc(cc(O)c1O)-c1oc2c(c(cc(c2)O)O)c(=O)c1O
n1([C@H]2[C@H](O)[C@H](O)[C@H](O2)CO)nc(nc1)C(=O)N
[C@@H]1(CC[C@H]2/C(CCC[C@@]21C)=C/C=C1/C[C@@H](O)CCC1=C)[C@@H](CCCC(C)C)C
c1(c(cccc1)C(O)=O)OC(=O)C
c1cccc(C2=C(N(C3C(C)C(=O)N2CC3=O)C2C(C(C(O)C(C2C)C)O)O)O)c1
c1c(=O)c2c(c(O)c(O)cc2oc1-c1ccccc1)O
c1(O)cc2oc(c(O)c(c2c(c1)O)=O)-c1ccc(O)c(c1)O
OCC1OC(Oc2cc3c(c(c2)O)C(CC(c2ccc(cc2)O)O3)=O)C(C(C1O)O)OC1C(C(O)C(C(C)O1)O)O
C(/C(=C/C=C/C(=C/C(Nc1ccc(cc1)O)=O)C)C)=C\C1=C(C)CCCC1(C)C
C(=C(C)/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)C)\C(Nc1ccc(cc1)O)=O
c1cc(ccc1-c1oc2cc(O)cc(O)c2c(c1O)=O)O
c1cc(cc2c1c(cnc2)N1CCN(C)CC1)Cl
O1[C@H]([C@@H]([C@H](O)[C@H]1COC(=O)C(C)C)O)n1c([nH]/c(=N\O)cc1)=O
CC(CCC[C@@H](C)[C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C1/C[C@H](CCC1=C)O)CCC2)C)C
c1cc(ccc1O)NC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
C(S[C@@H](c1cccc(c1)/C=C/c1ccc2c(n1)cc(cc2)Cl)CCc1c(C(C)(O)C)cccc1)C1(CC1)CC(=O)O
C(=C/C(=C/C=C/C(C)=C/C(=O)Nc1ccc(O)cc1)C)\C1=C(C)CCCC1(C)C
c1(c(O)c(-c2cc(c(cc2)O)O)oc2cc(cc(c21)O)O)=O
N(CCCC(C)Nc1ccnc2c1ccc(Cl)c2)(CC)CC
c1(O)ccc2c(c1)occ(c2=O)-c1ccc(cc1)O
c1c2n(c(C)nc2cnc1)-c1ccc(cc1)C1NC(C)=C([C@H](C=1C(=O)OCC)c1c(Cl)cccc1)C(Nc1ncccc1)=O
OC(=O)c1ccccc1OC(=O)C
[C@H]1(C[C@H](O[C@@H](C)[C@H]([C@@H]1O)CC)c1cc(O)c(O)c(c1O)O)O[C@@H]1C[C@H](O[C@H](N(C)C)[C@H]1O)O
N(C(=N)N)C(N(C)C)=N
CC(NCC(O)c1ccc(cc1)Nc1ccccn1)C
Oc1c(=O)c2c(O)cc(cc2oc1-c1cc(O)c(O)c(O)c1)O
c1c(c2c(cc1OC)OC(CC2=O)c1ccccc1)O
C(=Nc1cncn1C)(N(C)C)SCCNC
c1(nc2c(cc1)ccc(c2)Cl)/C=C/c1cccc([C@H](SCC2(CC(=O)O)CC2)CCc2ccccc2C(C)(C)O)c1
C(=C\C=C\C(=C\C(Nc1ccc(O)cc1)=O)C)(C)/C=C/C1=C(CCCC1(C)C)C
[C@@H]1(CCN2[C@H]1[C@@H](O)[C@H](O)[C@H](C2)OC(CCC)=O)O
c1cc2CC(c3sccc3C(=C3CCN(CC3)C)c2cc1)=O
Oc1c(c(c(cc1[C@H]1O[C@H]([C@@H](CC)[C@@H]([C@@H](C1)O[C@H]1[C@@H]([C@H](O[C@@H](C1)O)N(C)C)O)O)C)O)O)O
c12ccsc2C(=O)Cc2ccccc2C1=C1CCN(C)CC1
[C@@H]1([C@@H]([C@@H]([C@@H](COC(=O)C(C)C)O1)O)O)n1c(=O)[nH]/c(cc1)=N\O
c1cc(ccc1)C=CC(=O)c1c(OC)cc(O)cc1O
c1(c(C(=O)C=Cc2ccccc2)c(cc(O)c1)OC)O
OC(CNC(C)C)c1ccc(cc1)Nc1ccccn1
c1(cnc(cc1)C(c1ccccc1)CCN(C)C)Cl
c1cc(ccc1-n1c2ccncc2nc1C)C1NC(=C([C@@H](c2ccccc2Cl)C=1C(=O)OCC)C(=O)Nc1ccccn1)C
[Na+].c1(C(C)c2ccccc2)ccccc1C(C)C(=O)[O-]
C1(C(O)C(O)C(OC1C)OC1C(O)C(O)C(CO)OC1Oc1cc(O)c2C(=O)CC(c3ccc(cc3)O)Oc2c1)O
C(Cn1nnnc1SCC1C2NC(=O)C(N)C(C=2C(=O)N(C)C1=O)C)(=O)O
c1c2nccc(c2ccc1Cl)NC(C)CCCN(CC)CC
C1(C)C(C)C(C(C(C1O)O)O)N1C2C(C(=O)N(C(c3ccccc3)=C1O)CC2=O)C
c1(C(CCN(C)C)c2ccccc2)ncc(cc1)Cl
c1(c(O)c(O)c(O)cc1[C@H]1O[C@@H](C)[C@H]([C@H](O)[C@H](O[C@@H]2C[C@H](O[C@H](N(C)C)[C@H]2O)O)C1)CC)O
O[C@@H]1[C@H]2N(C[C@H](OC(=O)CCC)[C@@H](O)[C@@H]2O)CC1
c1(ccc(NC(C)=O)cc1)O
c1(-c2ccc(cc2)O)c(c(c2c(cc(cc2O)O)o1)=O)O
c1(cc(-c2c(O)c(=O)c3c(o2)cc(cc3O)O)ccc1O)O
c1ccccc1C(CCN(C)C)c1ncc(Cl)cc1
c1cc(ccc1)C=CC(c1c(cc(O)cc1O)OC)=O
c1(ccc2c(n1)cc(cc2)Cl)/C=C/c1cccc([C@@H](CCc2c(cccc2)C(C)(O)C)SCC2(CC(O)=O)CC2)c1
c1(CSc2[nH]c(c3=CC(=C(OC)NC=c3n2)OC)=O)ccccc1F
C1N(c2c3c(cc(cc3)Cl)cnc2)CCN(C)C1
CN(C(=N)NC(N)=N)C
C(CCN(CC)CC)C(Nc1ccnc2c1ccc(Cl)c2)C
C=C1/C(=C\C=C2\[C@H]3[C@](CCC2)([C@@H]([C@@H](CCCC(C)C)C)CC3)C)C[C@H](CC1)O
c1c(-c2ccc(O)cc2)oc2cc(O)c(c(O)c2c1=O)-c1c2oc(cc(=O)c2c(O)cc1O)-c1ccc(O)cc1
c1(c(O)c(=O)c2c(o1)cc(cc2O)O)-c1ccc(cc1)O
CC(NCC(c1ccc(cc1)Nc1ccccn1)O)C
c1(c2c(O)cc(O)c(c2oc(-c2ccc(O)cc2)c1)-c1c(c2c(oc(cc2=O)-c2ccc(O)cc2)cc1O)O)=O
N(C(C1[C@H](C(=C(NC=1C)c1ccc(-n2c3c(nc2C)cncc3)cc1)C(OCC)=O)c1ccccc1Cl)=O)c1ncccc1
C=C1/C(C[C@H](CC1)O)=C\C=C1\[C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2(CCC1)C
O[C@H](CO)[C@H]([C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)N=C(N)N)C(=O)O)O
c1c(ccc(NC(/C=C(/C=C/C=C(C)/C=C/C2=C(CCCC2(C)C)C)C)=O)c1)O
CN(C)C(SCCNC)=Nc1n(C)cnc1
CN(C(=Nc1n(cnc1)C)SCCNC)C
S(C(=Nc1cncn1C)N(C)C)CCNC
Clc1cc2nc(/C=C/c3cccc([C@@H](CCc4ccccc4C(C)(C)O)SCC4(CC(O)=O)CC4)c3)ccc2cc1
Cn1c(N=C(N(C)C)SCCNC)cnc1
c1(O)cc2occ(-c3ccc(O)cc3)c(=O)c2cc1
c1c(C(=O)N(CC)CC)cccc1C
c1(O)ccc(NC(C)=O)cc1
C(/C=C1\C(=C)CC[C@H](O)C1)=C1/CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
N(C)(C)[C@@H]1[C@@H](O)[C@@H](C[C@@H](O)O1)O[C@@H]1C[C@H](O[C@H]([C@@H](CC)[C@@H]1O)C)c1cc(c(c(O)c1O)O)O
c1ccccc1C(c1ccc(cn1)Cl)CCN(C)C
N1(CCN(CC1)c1c2c(cnc1)cc(cc2)Cl)C
c12cc(cc(c1c(c(O)c(-c1cc(c(O)cc1)O)o2)=O)O)O
c1c2c(ccc1Cl)c(cnc2)N1CCN(C)CC1
c1c(c(ccc1)C(=O)O)OC(=O)C
C(CSC(N(C)C)=Nc1cncn1C)NC
C(c1ccccc1F)Sc1[nH]c(c2c(=CNC(OC)=C(C=2)OC)n1)=O
N1(C2C(C(O)C(C(C2C)C)O)O)C(O)=C(c2ccccc2)N2C(=O)C(C1C(C2)=O)C
[C@@]1(N=[N+]=[N-])(COC(C(C)C)=O)O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(C(C)C)=O)n1c(nc(cc1)N)=O
O1[C@H]2C[C@H](OC(=O)[C@H]3[C@]4([C@H](OC/C4=C\C=C\[C@@H]([C@@H](/C(=C/C2)C)O[C@@H]2O[C@@H](C)[C@@H]([C@@H](OC)C2)O[C@H]2C[C@H](OC)[C@@H](O)[C@@H](O2)C)C)[C@H](O)C(C)=C3)O)C[C@]21O[C@@H]([C@@H](C)CC2)C(C)C.[C@@H]1([C@@H](O[C@@H](O[C@@H]2/C(C)=C/C[C@H]3O[C@]4(O[C@H]([C@@H](C)CC)[C@@H](C)CC4)C[C@@H](OC(=O)[C@H]4[C@]5([C@H](OC/C5=C\C=C\[C@@H]2C)[C@H](O)C(C)=C4)O)C3)C[C@@H]1OC)C)O[C@@H]1O[C@H]([C@@H]([C@@H](OC)C1)O)C
o1c2cc(cc(c2c(c(c1-c1ccc(c(O)c1)O)O)=O)O)O
C1CN(c2c3c(cnc2)cc(Cl)cc3)CCN1C
c1(c(O)cc(cc1)-c1c(OC2C(O)C(C(O)C(CO)O2)O)c(c2c(o1)cc(O)cc2O)=O)O
c1c2cncc(c2ccc1Cl)N1CCN(CC1)C
O=c1c2c(cc(O)cc2oc(-c2ccc(cc2)O)c1O)O
C1CC(CCN1C)=C1c2ccccc2CC(c2c1ccs2)=O
C(CCN(C)C)(c1ccccc1)c1ncc(cc1)Cl
